12201,Edge of Darkness,False,en,Crime|Drama|Mystery|Thriller,BBC Films|GK Films|Icon Productions|Warner Bros.,80000000,2010-01-29,117,74901339
35019,Nanny McPhee and the Big Bang,False,en,Comedy|Fantasy,Relativity Media|Studio Canal|Three Strange Angels|Universal Pictures|Working Title Films,35000000,2010-03-26,109,93246388
40205,16 Wishes,False,en,Drama|Family|Fantasy,Disney Channel|Marvista Entertainment,0,2010-06-25,90,0
38363,Fair Game,False,en,Drama|Thriller,Participant Media|River Road Entertainment,22000000,2010-05-20,108,0
44129,The Company Men,False,en,Drama,Battle Mountain Films|Spring Creek Productions,15000000,2010-10-21,104,4882577
45657,The Ward,False,en,Horror|Thriller,A Bigger Boat|Echo Lake Entertainment|FilmNation Entertainment|North by Northwest Entertainment|Premiere Picture,10000000,2010-09-13,88,498974
44683,Tinker Bell and the Great Fairy Rescue,False,en,Adventure|Animation|Family|Fantasy,DisneyToon Studios,0,2010-08-13,76,0
73211,King of Devil's Island,False,en,Action|Drama,MACT Productions,10000000,2010-12-16,120,0
47533,Scooby-Doo! Curse of the Lake Monster,False,en,Adventure|Comedy|Fantasy|Mystery,Atlas Entertainment|Cartoon Network Studios|Nine/8 Entertainment|Warner Bros. Pictures,0,2010-10-15,79,0
48838,London Boulevard,False,en,Crime|Drama,GK Films|Henceforth|London Boulevard|Projection Pictures,25000000,2010-11-10,103,4644108
45745,Sintel,False,en,Animation|Fantasy,Blender Foundation,550000,2010-09-30,14,0
55785,NEDs,False,en,Drama,StudioUrania,0,2010-10-08,124,0
52338,Waiting for Forever,False,en,Drama|Romance,Catfish Productions|PCH Film|Weekend Films/Main Street Productions,0,2010-02-10,94,0
45649,Rubber,False,en,Comedy|Drama|Fantasy|Horror|Mystery,1.85 Films|Arte France Cinema|Backup Films|Canal+|Elle Driver|Realitism|Sindika Dokolo,500000,2010-05-15,85,98017
44244,Camp Rock 2: The Final Jam,False,en,Comedy|Drama|Family|Music|Romance|TV Movie,Alan Sacks Productions|Walt Disney Television,0,2010-06-06,97,0
43956,Tom and Jerry Meet Sherlock Holmes,False,en,Animation|Family,Warner Home Video,0,2010-08-24,49,0
32916,Scooby-Doo! Abracadabra-Doo,False,en,Animation|Comedy|Family|Mystery,Warner Bros. Animation,0,2010-02-16,75,0
41215,Black Death,False,en,Action|Drama|Horror|Mystery|Thriller,Ecosse Films|Egoli Tossell Film AG|HanWay Films|The Post Republic|Zephyr Films,0,2010-06-07,102,265318
23172,The Spy Next Door,False,en,Action|Comedy|Family,Relativity Media|Robert Simonds Productions|Spy Next Door,28000000,2010-01-15,94,45236543
47088,The Extra Man,False,en,Comedy,3 Arts Entertainment|Likely Story|Tax Credit Finance|Wild Bunch,7000000,2010-08-01,108,453079
41505,Shelter,False,en,Horror|Mystery|Thriller,IM Global|Maraci/Edelstein Films|NALA Films|Shelter Productions,22000000,2010-03-27,112,851517
41201,The Illusionist,False,en,Animation|Drama,Canal+|CinéCinéma|Django Film|Pathé Films|Sony Pictures Classics,18000000,2010-02-16,80,2231024
44092,Reign of Assassins,False,zh,Action|Foreign,Beijing Gallop Horse Film & TV Production|Beijing Heguchuan TV & Film|Lion Rock Productions|Lumiere Motion Picture Company|Media Asia Films|Stellar Entertainment,12000000,2010-09-01,117,0
41402,Let Me In,False,en,Drama|Horror|Mystery,EFTI|Exclusive Media Group|Hammer Film Productions|Overture Films,20000000,2010-10-01,116,24145613
37821,Killers,False,en,Action|Comedy|Romance|Thriller,Aversano Films|Katalyst Films|Lionsgate,75000000,2010-06-04,100,98159963
44639,Inside Job,False,en,Documentary,Sony Pictures Classics|Sony Pictures Home Entertainment,2000000,2010-10-08,109,7871522
66193,Sinners and Saints,False,en,Action|Crime|Thriller,Carolina Film Works|Noir Blanc Films|Throttle Films,0,2010-09-14,104,0
27004,Ca$h,False,en,Comedy|Crime|Thriller,Immortal Thoughts|Three Good Men,7000000,2010-01-01,108,46488
40264,Vampires Suck,False,en,Comedy|Horror,20th Century Fox|Regency Enterprises,20000000,2010-08-18,82,80547866
23759,Centurion,False,en,Action|Drama|Thriller,Canal+|Celador Films|CinéCinéma|Pathé Pictures International|UK Film Council|Warner Bros.,12000000,2010-02-15,97,6814789
54553,Home Makeover,False,en,Animation|Comedy|Family,Illumination Entertainment|Universal Pictures,0,2010-12-13,5,0
44363,Frozen,False,en,Thriller,A Bigger Boat|ArieScope Pictures,0,2010-02-05,93,3065860
44992,Hubble 3D,False,en,Documentary,IMAX Space Ltd.|Warner Bros.,0,2010-03-19,44,0
278427,Family Guy Presents: It's a Trap!,False,en,Animation|Comedy|Fantasy|Science Fiction,20th Century Fox Television,0,2010-10-22,56,0
23742,Cop Out,False,en,Action|Comedy|Crime,Marc Platt Productions|Warner Bros.,30000000,2010-02-26,107,55583804
53172,Henry's Crime,False,en,Action|Comedy|Thriller,Company Films|Moving Pictures Film and Television,12000000,2010-01-14,108,204940
45958,Biutiful,False,en,Drama,Focus Features|Ikiru Films|Menageatroz|Mod Producciones|Televisió de Catalunya (TV3)|Televisión Española (TVE),0,2010-10-20,148,25147786
59429,Paranormal Activity: Tokyo Night,False,ja,Horror|Thriller,Cinema Sunshine|Coproducción Japón-EEUU|IM Global|Musashino Ad|Presidio,0,2010-11-20,91,0
39285,Beauty & the Briefcase,False,en,Comedy|Drama|Romance,ABC Family|Image Entertainment|Von Zerneck Sertner Films,0,2010-04-18,83,0
27573,The Bounty Hunter,False,en,Action,Columbia Pictures|Madhouse Entertainment|Original Film|Relativity Media,40000000,2010-03-16,110,136000000
40720,Twelve,False,en,Action|Crime|Drama|Thriller,Artina Films|Gaumont|Hannover House|Original Media|Radar Pictures,0,2010-07-30,93,0
50393,Kung Fu Panda Holiday,False,en,Animation|Family,DreamWorks Animation,0,2010-11-26,21,0
27586,The Runaways,False,en,Drama|Music,Linson Entertainment|River Road Entertainment|Road Rebel,10000000,2010-03-19,106,2995811
29564,Smokin' Aces 2: Assassins' Ball,False,en,Action|Comedy|Crime|Thriller,Always Split Aces Productions|Capital Arts Entertainment|Universal Studios Home Entertainment|Working Title Films,8000000,2010-01-19,86,0
26389,From Paris with Love,False,en,Action|Crime|Thriller,Canal+|EuropaCorp|Grive Productions|JTP Films|M6 Films|TPS Star,52000000,2010-02-05,92,52615806
43593,Piranha 3D,False,en,Comedy|Horror,Aja / Levasseur Productions|Atmosphere Entertainment MM|Chako Film Company|Dimension Films|Intellectual Properties Worldwide|The Weinstein Company,24000000,2010-08-20,88,83188165
43418,Beneath Hill 60,False,en,Drama|History|War,Lucky Country Productions|New South Wales Film & Television Office|Pacific Film and Television Commission|Screen Australia|The Silence Productions,7347125,2010-04-15,122,0
45272,Country Strong,False,en,Drama|Romance,Maguire Entertainment|Screen Gems|Sony Pictures Home Entertainment,15000000,2010-12-22,117,20529194
73861,A Serbian Film,False,en,Crime|Horror|Thriller,Contra Film,0,2010-06-16,104,0
40247,Please Give,False,en,Comedy|Drama,Feelin' Guilty|Likely Story|Sony Pictures Classics,3000000,2010-01-22,90,0
56832,Gantz,False,ja,Action|Horror|Science Fiction,Chubu-nippon Broadcasting Company|Fukuoka Broadcasting System (FBS)|Gantz Film Partners|Hiroshima Telecasting (HTV)|Hokkaido Broadcasting Co.|Horipro|J Storm|Miyagi Television Broadcasting|Nikkatsu|Nippon Television Network Corporation (NTV)|Shizuoka Daiichi Television|Shueisha|The Yomiuri Shimbun|Toho Company|VAP|Yomiuri Telecasting Corporation (YTV),0,2010-01-01,130,0
44982,13,False,en,Drama|Thriller,Barbarian Films|Cinedigm|Magnet Media Group|Morabito Picture Company|Oceana Media Finance|Overnight Films|Red Dragon Productions,0,2010-03-12,97,0
38579,Marmaduke,False,en,Comedy|Family,Twentieth Century Fox Film Corporation,50000000,2010-06-04,87,83761844
