96171,Men of Respect,False,en,Action|Crime|Drama,,0,1990-01-18,113,0
53381,The Original Three Tenors Concert,False,it,Music,,0,1990-07-07,86,0
322082,Ulagam Pirandhadhu Enakkaga,False,ta,Comedy|Drama|Family|Romance,AVM Productions,0,1990-04-14,142,0
280,Terminator 2: Judgment Day,False,en,Action|Science Fiction|Thriller,Canal Plus|Carolco Pictures|Lightstorm Entertainment|Pacific Western,100000000,1991-07-01,137,520000000
10020,Beauty and the Beast,False,en,Animation|Family|Fantasy|Music|Romance,Silver Screen Partners IV|Walt Disney Feature Animation|Walt Disney Pictures,25000000,1991-11-12,84,377350553
8367,Robin Hood: Prince of Thieves,False,en,Action|Adventure|Drama|Romance,Morgan Creek Productions|Warner Bros.,48000000,1991-06-14,143,390493908
2907,The Addams Family,False,en,Comedy|Family,Orion Pictures|Paramount Pictures,30000000,1991-11-22,99,191502426
820,JFK,False,en,Drama|History|Thriller,Camelot Productions|Canal Plus Group|Ixtlan Productions,40000000,1991-12-20,189,205405498
879,Hook,False,en,Adventure|Comedy|Family|Fantasy,Amblin Entertainment|TriStar Pictures,70000000,1991-12-10,144,300854823
1089,Point Break,False,en,Action|Crime|Thriller,JVC Entertainment Networks|Largo Entertainment,24000000,1991-07-12,120,83531958
290,Barton Fink,False,en,Comedy|Drama,20th Century Fox|Circle Films|Working Title Films,9000000,1991-08-01,116,6153939
37137,The Naked Gun 2½: The Smell of Fear,False,en,Action|Comedy|Crime,Paramount Pictures,23000000,1991-06-28,85,86930411
650,Boyz n the Hood,False,en,Crime|Drama,Columbia Pictures Corporation,6500000,1991-07-12,102,57504069
10337,Bugsy,False,en,Crime|Drama,Baltimore Pictures|TriStar Pictures,30000000,1991-12-10,134,0
9319,The Last Boy Scout,False,en,Action|Adventure|Comedy|Thriller,Geffen Pictures|Silver Pictures|Warner Bros.,29000000,1991-12-11,105,59509925
2924,Backdraft,False,en,Adventure,Imagine Films Entertainment|Trilogy Entertainment Group|Universal Pictures,75000000,1991-05-24,137,152368585
9595,Hot Shots!,False,en,Action|Comedy|War,20th Century Fox,26000000,1991-07-31,84,181096164
10952,New Jack City,False,en,Crime|Drama|Thriller,Warner Bros. Pictures,8500000,1991-03-08,97,47624253
1633,Fried Green Tomatoes,False,en,Comedy|Drama,Universal Pictures,11000000,1991-12-27,130,80100000
8010,Highlander II: The Quickening,False,en,Action|Fantasy|Science Fiction,Lamb Bear Entertainment,30000000,1991-01-30,91,15556340
16820,F/X2,False,en,Action|Adventure|Comedy|Thriller,Dodi Fayed - Jack Wiener|Orion Pictures,16400000,1991-04-16,108,0
12627,La Belle Noiseuse,False,en,Drama,Canal+|Centre National de la Cinématographie (CNC)|FR3 Films Production|George Reinhart Productions|Pierre Grise Productions,0,1991-09-04,236,0
1598,Cape Fear,False,en,Crime|Thriller,Amblin Entertainment|Cappa Productions|Tribeca Productions|Universal Pictures,35000000,1991-11-15,128,182300000
10975,Armour of God II: Operation Condor,False,cn,Action|Adventure|Comedy|Crime|Thriller,Golden Harvest Company,0,1991-02-07,106,0
9079,Dying Young,False,en,Drama|Romance,Twentieth Century Fox Film Corporation,0,1991-06-20,111,0
11846,Father of the Bride,False,en,Comedy|Romance,Sandollar Productions|Touchstone Pictures,0,1991-12-20,105,89325780
12647,Billy Bathgate,False,en,Action|Crime|Drama|Thriller,Touchstone Pictures,48000000,1991-11-01,106,0
892,Delicatessen,False,fr,Comedy|Fantasy|Science Fiction,Constellation|Fondation GAN pour le Cinéma|Hachette Première|Investimage 2|Sofinergie 2|Sofinergie Films|Union Générale Cinématographique (UGC)|Victoires Productions,4000000,1991-04-17,99,13760640
1497,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,False,en,Action|Adventure|Comedy|Family|Science Fiction,Golden Harvest Company|New Line Cinema,25000000,1991-03-22,88,78
468,My Own Private Idaho,False,en,Drama|Romance,Fine Line Features,2500000,1991-10-18,104,0
177,The Fisher King,False,en,Comedy|Drama,TriStar Pictures,24000000,1991-09-20,137,41895491
10537,The Doors,False,en,Drama,Carolco Pictures|Imagine Entertainment|TriStar Pictures,38000000,1991-03-01,140,34416893
10249,The Rocketeer,False,en,Action|Adventure|Family|Science Fiction,Walt Disney Pictures,42000000,1991-06-21,108,62000000
174,Star Trek VI: The Undiscovered Country,False,en,Action|Adventure|Science Fiction|Thriller,Paramount Pictures,27000000,1991-12-05,113,96900000
50270,Paprika,False,it,Drama,Scena Group,0,1991-02-13,99,0
8222,High Heels,False,es,Comedy|Drama|Romance,,0,1991-10-23,109,1710057
10404,Raise the Red Lantern,False,en,Drama,Century Communications|China Film Co-Production Corporation|ERA International|Salon Films,0,1991-12-20,125,0
13154,Showdown in Little Tokyo,False,en,Action|Comedy|Thriller,Warner Bros.,8000000,1991-08-23,79,2275557
20978,My Father the Hero,False,en,Comedy|Drama,DD Productions|Film Par Film|Orly Films|Paravision International S.A.|TF1 Films Production,0,1991-10-23,105,0
9292,Hudson Hawk,False,en,Action|Adventure|Comedy,Silver Pictures|TriStar Pictures,65000000,1991-05-23,100,17218080
26850,Under Suspicion,False,en,Crime|Drama|Thriller,Carnival Films|Columbia Pictures Corporation|London Weekend Television (LWT)|The Rank Organisation Film Productions,0,1991-09-27,99,221295
25598,The Indian Runner,False,en,Drama,Columbia Pictures Corporation|Mico|Mount Film Group|NHK,7000000,1991-05-19,127,191125
3784,Frankie and Johnny,False,en,Comedy|Drama|Romance,Paramount Pictures,0,1991-10-18,118,22773535
